Operator,Mode,Vehicle,Origin,Destination,Departure Date,Departure Time,Arrival Time,Return Date,Accommodation,Price,Additional Price,Tickets Available,Rate Tier,Has Bed
Starlite,ferry,TRANSASIA 20,Batangas,Caticlan,12/09/2026,07:30,17:30,,Tourist Bed Bunk,2790,0,50,regular,1
Starlite,ferry,TRANSASIA 20,Batangas,Caticlan,12/09/2026,07:30,17:30,,Cabin,3720,0,50,regular,1
Starlite,ferry,TRANSASIA 20,Batangas,Caticlan,12/09/2026,07:30,17:30,,VIP Room 2-3pax,8300,0,50,regular,1
Starlite,ferry,TRANSASIA 20,Batangas,Caticlan,12/09/2026,07:30,17:30,,VIP Room 5pax,14400,0,50,regular,1
Starlite,ferry,TRANSASIA 20,Batangas,Caticlan,12/09/2026,16:00,02:00,,Reclining Seat,2170,0,50,regular,0
Starlite,ferry,TRANSASIA 20,Batangas,Caticlan,12/09/2026,16:00,02:00,,Economy Bed Bunk,2270,0,50,regular,1
Starlite,ferry,TRANSASIA 20,Batangas,Caticlan,12/09/2026,16:00,02:00,,Tourist Bed Bunk,2790,0,50,regular,1
Starlite,ferry,TRANSASIA 20,Batangas,Caticlan,12/09/2026,16:00,02:00,,Cabin,3720,0,50,regular,1
Starlite,ferry,TRANSASIA 20,Batangas,Caticlan,12/09/2026,16:00,02:00,,VIP Room 2-3pax,8300,0,50,regular,1
Starlite,ferry,TRANSASIA 20,Batangas,Caticlan,12/09/2026,16:00,02:00,,VIP Room 5pax,14400,0,50,regular,1
Starlite,ferry,TRANSASIA 20,Batangas,Caticlan,12/09/2026,19:30,05:30,,Reclining Seat,2170,0,50,regular,0
Starlite,ferry,TRANSASIA 20,Batangas,Caticlan,12/09/2026,19:30,05:30,,Economy Bed Bunk,2270,0,50,regular,1
Starlite,ferry,TRANSASIA 20,Batangas,Caticlan,12/09/2026,19:30,05:30,,Tourist Bed Bunk,2790,0,50,regular,1
Starlite,ferry,TRANSASIA 20,Batangas,Caticlan,12/09/2026,19:30,05:30,,Cabin,3720,0,50,regular,1
Starlite,ferry,TRANSASIA 20,Batangas,Caticlan,12/09/2026,19:30,05:30,,VIP Room 2-3pax,8300,0,50,regular,1
Starlite,ferry,TRANSASIA 20,Batangas,Caticlan,12/09/2026,19:30,05:30,,VIP Room 5pax,14400,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,03/09/2026,01:00,11:00,,Reclining Seat,2170,0,50,regular,0
Starlite,ferry,ARCHER,Caticlan,Batangas,03/09/2026,01:00,11:00,,Economy Bed Bunk,2270,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,03/09/2026,01:00,11:00,,Tourist Bed Bunk,2790,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,03/09/2026,01:00,11:00,,Cabin,3720,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,03/09/2026,01:00,11:00,,VIP Room 2-3pax,8300,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,03/09/2026,01:00,11:00,,VIP Room 5pax,14400,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,03/09/2026,17:00,03:00,,Reclining Seat,2170,0,50,regular,0
Starlite,ferry,ARCHER,Caticlan,Batangas,03/09/2026,17:00,03:00,,Economy Bed Bunk,2270,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,03/09/2026,17:00,03:00,,Tourist Bed Bunk,2790,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,03/09/2026,17:00,03:00,,Cabin,3720,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,03/09/2026,17:00,03:00,,VIP Room 2-3pax,8300,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,03/09/2026,17:00,03:00,,VIP Room 5pax,14400,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,03/09/2026,19:30,05:30,,Reclining Seat,2170,0,50,regular,0
Starlite,ferry,ARCHER,Caticlan,Batangas,03/09/2026,19:30,05:30,,Economy Bed Bunk,2270,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,03/09/2026,19:30,05:30,,Tourist Bed Bunk,2790,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,03/09/2026,19:30,05:30,,Cabin,3720,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,03/09/2026,19:30,05:30,,VIP Room 2-3pax,8300,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,03/09/2026,19:30,05:30,,VIP Room 5pax,14400,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,04/09/2026,01:00,11:00,,Reclining Seat,2170,0,50,regular,0
Starlite,ferry,ARCHER,Caticlan,Batangas,04/09/2026,01:00,11:00,,Economy Bed Bunk,2270,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,04/09/2026,01:00,11:00,,Tourist Bed Bunk,2790,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,04/09/2026,01:00,11:00,,Cabin,3720,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,04/09/2026,01:00,11:00,,VIP Room 2-3pax,8300,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,04/09/2026,01:00,11:00,,VIP Room 5pax,14400,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,04/09/2026,17:00,03:00,,Reclining Seat,2170,0,50,regular,0
Starlite,ferry,ARCHER,Caticlan,Batangas,04/09/2026,17:00,03:00,,Economy Bed Bunk,2270,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,04/09/2026,17:00,03:00,,Tourist Bed Bunk,2790,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,04/09/2026,17:00,03:00,,Cabin,3720,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,04/09/2026,17:00,03:00,,VIP Room 2-3pax,8300,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,04/09/2026,17:00,03:00,,VIP Room 5pax,14400,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,04/09/2026,19:30,05:30,,Reclining Seat,2170,0,50,regular,0
Starlite,ferry,ARCHER,Caticlan,Batangas,04/09/2026,19:30,05:30,,Economy Bed Bunk,2270,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,04/09/2026,19:30,05:30,,Tourist Bed Bunk,2790,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,04/09/2026,19:30,05:30,,Cabin,3720,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,04/09/2026,19:30,05:30,,VIP Room 2-3pax,8300,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,04/09/2026,19:30,05:30,,VIP Room 5pax,14400,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,05/09/2026,01:00,11:00,,Reclining Seat,2170,0,50,regular,0
Starlite,ferry,ARCHER,Caticlan,Batangas,05/09/2026,01:00,11:00,,Economy Bed Bunk,2270,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,05/09/2026,01:00,11:00,,Tourist Bed Bunk,2790,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,05/09/2026,01:00,11:00,,Cabin,3720,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,05/09/2026,01:00,11:00,,VIP Room 2-3pax,8300,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,05/09/2026,01:00,11:00,,VIP Room 5pax,14400,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,05/09/2026,17:00,03:00,,Reclining Seat,2170,0,50,regular,0
Starlite,ferry,ARCHER,Caticlan,Batangas,05/09/2026,17:00,03:00,,Economy Bed Bunk,2270,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,05/09/2026,17:00,03:00,,Tourist Bed Bunk,2790,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,05/09/2026,17:00,03:00,,Cabin,3720,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,05/09/2026,17:00,03:00,,VIP Room 2-3pax,8300,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,05/09/2026,17:00,03:00,,VIP Room 5pax,14400,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,05/09/2026,19:30,05:30,,Reclining Seat,2170,0,50,regular,0
Starlite,ferry,ARCHER,Caticlan,Batangas,05/09/2026,19:30,05:30,,Economy Bed Bunk,2270,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,05/09/2026,19:30,05:30,,Tourist Bed Bunk,2790,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,05/09/2026,19:30,05:30,,Cabin,3720,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,05/09/2026,19:30,05:30,,VIP Room 2-3pax,8300,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,05/09/2026,19:30,05:30,,VIP Room 5pax,14400,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,06/09/2026,01:00,11:00,,Reclining Seat,2170,0,50,regular,0
Starlite,ferry,ARCHER,Caticlan,Batangas,06/09/2026,01:00,11:00,,Economy Bed Bunk,2270,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,06/09/2026,01:00,11:00,,Tourist Bed Bunk,2790,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,06/09/2026,01:00,11:00,,Cabin,3720,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,06/09/2026,01:00,11:00,,VIP Room 2-3pax,8300,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,06/09/2026,01:00,11:00,,VIP Room 5pax,14400,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,06/09/2026,17:00,03:00,,Reclining Seat,2170,0,50,regular,0
Starlite,ferry,ARCHER,Caticlan,Batangas,06/09/2026,17:00,03:00,,Economy Bed Bunk,2270,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,06/09/2026,17:00,03:00,,Tourist Bed Bunk,2790,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,06/09/2026,17:00,03:00,,Cabin,3720,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,06/09/2026,17:00,03:00,,VIP Room 2-3pax,8300,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,06/09/2026,17:00,03:00,,VIP Room 5pax,14400,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,06/09/2026,19:30,05:30,,Reclining Seat,2170,0,50,regular,0
Starlite,ferry,ARCHER,Caticlan,Batangas,06/09/2026,19:30,05:30,,Economy Bed Bunk,2270,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,06/09/2026,19:30,05:30,,Tourist Bed Bunk,2790,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,06/09/2026,19:30,05:30,,Cabin,3720,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,06/09/2026,19:30,05:30,,VIP Room 2-3pax,8300,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,06/09/2026,19:30,05:30,,VIP Room 5pax,14400,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,07/09/2026,01:00,11:00,,Reclining Seat,2170,0,50,regular,0
Starlite,ferry,ARCHER,Caticlan,Batangas,07/09/2026,01:00,11:00,,Economy Bed Bunk,2270,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,07/09/2026,01:00,11:00,,Tourist Bed Bunk,2790,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,07/09/2026,01:00,11:00,,Cabin,3720,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,07/09/2026,01:00,11:00,,VIP Room 2-3pax,8300,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,07/09/2026,01:00,11:00,,VIP Room 5pax,14400,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,07/09/2026,17:00,03:00,,Reclining Seat,2170,0,50,regular,0
Starlite,ferry,ARCHER,Caticlan,Batangas,07/09/2026,17:00,03:00,,Economy Bed Bunk,2270,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,07/09/2026,17:00,03:00,,Tourist Bed Bunk,2790,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,07/09/2026,17:00,03:00,,Cabin,3720,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,07/09/2026,17:00,03:00,,VIP Room 2-3pax,8300,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,07/09/2026,17:00,03:00,,VIP Room 5pax,14400,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,07/09/2026,19:30,05:30,,Reclining Seat,2170,0,50,regular,0
Starlite,ferry,ARCHER,Caticlan,Batangas,07/09/2026,19:30,05:30,,Economy Bed Bunk,2270,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,07/09/2026,19:30,05:30,,Tourist Bed Bunk,2790,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,07/09/2026,19:30,05:30,,Cabin,3720,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,07/09/2026,19:30,05:30,,VIP Room 2-3pax,8300,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,07/09/2026,19:30,05:30,,VIP Room 5pax,14400,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,08/09/2026,01:00,11:00,,Reclining Seat,2170,0,50,regular,0
Starlite,ferry,ARCHER,Caticlan,Batangas,08/09/2026,01:00,11:00,,Economy Bed Bunk,2270,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,08/09/2026,01:00,11:00,,Tourist Bed Bunk,2790,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,08/09/2026,01:00,11:00,,Cabin,3720,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,08/09/2026,01:00,11:00,,VIP Room 2-3pax,8300,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,08/09/2026,01:00,11:00,,VIP Room 5pax,14400,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,08/09/2026,17:00,03:00,,Reclining Seat,2170,0,50,regular,0
Starlite,ferry,ARCHER,Caticlan,Batangas,08/09/2026,17:00,03:00,,Economy Bed Bunk,2270,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,08/09/2026,17:00,03:00,,Tourist Bed Bunk,2790,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,08/09/2026,17:00,03:00,,Cabin,3720,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,08/09/2026,17:00,03:00,,VIP Room 2-3pax,8300,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,08/09/2026,17:00,03:00,,VIP Room 5pax,14400,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,08/09/2026,19:30,05:30,,Reclining Seat,2170,0,50,regular,0
Starlite,ferry,ARCHER,Caticlan,Batangas,08/09/2026,19:30,05:30,,Economy Bed Bunk,2270,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,08/09/2026,19:30,05:30,,Tourist Bed Bunk,2790,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,08/09/2026,19:30,05:30,,Cabin,3720,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,08/09/2026,19:30,05:30,,VIP Room 2-3pax,8300,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,08/09/2026,19:30,05:30,,VIP Room 5pax,14400,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,09/09/2026,01:00,11:00,,Reclining Seat,2170,0,50,regular,0
Starlite,ferry,ARCHER,Caticlan,Batangas,09/09/2026,01:00,11:00,,Economy Bed Bunk,2270,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,09/09/2026,01:00,11:00,,Tourist Bed Bunk,2790,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,09/09/2026,01:00,11:00,,Cabin,3720,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,09/09/2026,01:00,11:00,,VIP Room 2-3pax,8300,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,09/09/2026,01:00,11:00,,VIP Room 5pax,14400,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,09/09/2026,17:00,03:00,,Reclining Seat,2170,0,50,regular,0
Starlite,ferry,ARCHER,Caticlan,Batangas,09/09/2026,17:00,03:00,,Economy Bed Bunk,2270,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,09/09/2026,17:00,03:00,,Tourist Bed Bunk,2790,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,09/09/2026,17:00,03:00,,Cabin,3720,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,09/09/2026,17:00,03:00,,VIP Room 2-3pax,8300,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,09/09/2026,17:00,03:00,,VIP Room 5pax,14400,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,09/09/2026,19:30,05:30,,Reclining Seat,2170,0,50,regular,0
Starlite,ferry,ARCHER,Caticlan,Batangas,09/09/2026,19:30,05:30,,Economy Bed Bunk,2270,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,09/09/2026,19:30,05:30,,Tourist Bed Bunk,2790,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,09/09/2026,19:30,05:30,,Cabin,3720,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,09/09/2026,19:30,05:30,,VIP Room 2-3pax,8300,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,09/09/2026,19:30,05:30,,VIP Room 5pax,14400,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,10/09/2026,01:00,11:00,,Reclining Seat,2170,0,50,regular,0
Starlite,ferry,ARCHER,Caticlan,Batangas,10/09/2026,01:00,11:00,,Economy Bed Bunk,2270,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,10/09/2026,01:00,11:00,,Tourist Bed Bunk,2790,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,10/09/2026,01:00,11:00,,Cabin,3720,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,10/09/2026,01:00,11:00,,VIP Room 2-3pax,8300,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,10/09/2026,01:00,11:00,,VIP Room 5pax,14400,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,10/09/2026,17:00,03:00,,Reclining Seat,2170,0,50,regular,0
Starlite,ferry,ARCHER,Caticlan,Batangas,10/09/2026,17:00,03:00,,Economy Bed Bunk,2270,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,10/09/2026,17:00,03:00,,Tourist Bed Bunk,2790,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,10/09/2026,17:00,03:00,,Cabin,3720,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,10/09/2026,17:00,03:00,,VIP Room 2-3pax,8300,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,10/09/2026,17:00,03:00,,VIP Room 5pax,14400,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,10/09/2026,19:30,05:30,,Reclining Seat,2170,0,50,regular,0
Starlite,ferry,ARCHER,Caticlan,Batangas,10/09/2026,19:30,05:30,,Economy Bed Bunk,2270,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,10/09/2026,19:30,05:30,,Tourist Bed Bunk,2790,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,10/09/2026,19:30,05:30,,Cabin,3720,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,10/09/2026,19:30,05:30,,VIP Room 2-3pax,8300,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,10/09/2026,19:30,05:30,,VIP Room 5pax,14400,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,11/09/2026,01:00,11:00,,Reclining Seat,2170,0,50,regular,0
Starlite,ferry,ARCHER,Caticlan,Batangas,11/09/2026,01:00,11:00,,Economy Bed Bunk,2270,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,11/09/2026,01:00,11:00,,Tourist Bed Bunk,2790,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,11/09/2026,01:00,11:00,,Cabin,3720,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,11/09/2026,01:00,11:00,,VIP Room 2-3pax,8300,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,11/09/2026,01:00,11:00,,VIP Room 5pax,14400,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,11/09/2026,17:00,03:00,,Reclining Seat,2170,0,50,regular,0
Starlite,ferry,ARCHER,Caticlan,Batangas,11/09/2026,17:00,03:00,,Economy Bed Bunk,2270,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,11/09/2026,17:00,03:00,,Tourist Bed Bunk,2790,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,11/09/2026,17:00,03:00,,Cabin,3720,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,11/09/2026,17:00,03:00,,VIP Room 2-3pax,8300,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,11/09/2026,17:00,03:00,,VIP Room 5pax,14400,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,11/09/2026,19:30,05:30,,Reclining Seat,2170,0,50,regular,0
Starlite,ferry,ARCHER,Caticlan,Batangas,11/09/2026,19:30,05:30,,Economy Bed Bunk,2270,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,11/09/2026,19:30,05:30,,Tourist Bed Bunk,2790,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,11/09/2026,19:30,05:30,,Cabin,3720,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,11/09/2026,19:30,05:30,,VIP Room 2-3pax,8300,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,11/09/2026,19:30,05:30,,VIP Room 5pax,14400,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,12/09/2026,01:00,11:00,,Reclining Seat,2170,0,50,regular,0
Starlite,ferry,ARCHER,Caticlan,Batangas,12/09/2026,01:00,11:00,,Economy Bed Bunk,2270,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,12/09/2026,01:00,11:00,,Tourist Bed Bunk,2790,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,12/09/2026,01:00,11:00,,Cabin,3720,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,12/09/2026,01:00,11:00,,VIP Room 2-3pax,8300,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,12/09/2026,01:00,11:00,,VIP Room 5pax,14400,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,12/09/2026,17:00,03:00,,Reclining Seat,2170,0,50,regular,0
Starlite,ferry,ARCHER,Caticlan,Batangas,12/09/2026,17:00,03:00,,Economy Bed Bunk,2270,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,12/09/2026,17:00,03:00,,Tourist Bed Bunk,2790,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,12/09/2026,17:00,03:00,,Cabin,3720,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,12/09/2026,17:00,03:00,,VIP Room 2-3pax,8300,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,12/09/2026,17:00,03:00,,VIP Room 5pax,14400,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,12/09/2026,19:30,05:30,,Reclining Seat,2170,0,50,regular,0
Starlite,ferry,ARCHER,Caticlan,Batangas,12/09/2026,19:30,05:30,,Economy Bed Bunk,2270,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,12/09/2026,19:30,05:30,,Tourist Bed Bunk,2790,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,12/09/2026,19:30,05:30,,Cabin,3720,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,12/09/2026,19:30,05:30,,VIP Room 2-3pax,8300,0,50,regular,1
Starlite,ferry,ARCHER,Caticlan,Batangas,12/09/2026,19:30,05:30,,VIP Room 5pax,14400,0,50,regular,1
Starlite,ferry,PIONEER,Caticlan,Batangas,03/09/2026,01:00,11:00,,Reclining Seat,2170,0,50,regular,0
Starlite,ferry,PIONEER,Caticlan,Batangas,03/09/2026,01:00,11:00,,Economy Bed Bunk,2270,0,50,regular,1
Starlite,ferry,PIONEER,Caticlan,Batangas,03/09/2026,01:00,11:00,,Tourist Bed Bunk,2790,0,50,regular,1
Starlite,ferry,PIONEER,Caticlan,Batangas,03/09/2026,01:00,11:00,,Cabin,3720,0,50,regular,1
Starlite,ferry,PIONEER,Caticlan,Batangas,03/09/2026,01:00,11:00,,VIP Room 2-3pax,8300,0,50,regular,1
Starlite,ferry,PIONEER,Caticlan,Batangas,03/09/2026,01:00,11:00,,VIP Room 5pax,14400,0,50,regular,1
Starlite,ferry,PIONEER,Caticlan,Batangas,03/09/2026,17:00,03:00,,Reclining Seat,2170,0,50,regular,0
Starlite,ferry,PIONEER,Caticlan,Batangas,03/09/2026,17:00,03:00,,Economy Bed Bunk,2270,0,50,regular,1
Starlite,ferry,PIONEER,Caticlan,Batangas,03/09/2026,17:00,03:00,,Tourist Bed Bunk,2790,0,50,regular,1
Starlite,ferry,PIONEER,Caticlan,Batangas,03/09/2026,17:00,03:00,,Cabin,3720,0,50,regular,1
Starlite,ferry,PIONEER,Caticlan,Batangas,03/09/2026,17:00,03:00,,VIP Room 2-3pax,8300,0,50,regular,1
Starlite,ferry,PIONEER,Caticlan,Batangas,03/09/2026,17:00,03:00,,VIP Room 5pax,14400,0,50,regular,1
Starlite,ferry,PIONEER,Caticlan,Batangas,03/09/2026,19:30,05:30,,Reclining Seat,2170,0,50,regular,0
Starlite,ferry,PIONEER,Caticlan,Batangas,03/09/2026,19:30,05:30,,Economy Bed Bunk,2270,0,50,regular,1
Starlite,ferry,PIONEER,Caticlan,Batangas,03/09/2026,19:30,05:30,,Tourist Bed Bunk,2790,0,50,regular,1
Starlite,ferry,PIONEER,Caticlan,Batangas,03/09/2026,19:30,05:30,,Cabin,3720,0,50,regular,1
Starlite,ferry,PIONEER,Caticlan,Batangas,03/09/2026,19:30,05:30,,VIP Room 2-3pax,8300,0,50,regular,1
Starlite,ferry,PIONEER,Caticlan,Batangas,03/09/2026,19:30,05:30,,VIP Room 5pax,14400,0,50,regular,1
Starlite,ferry,PIONEER,Caticlan,Batangas,04/09/2026,01:00,11:00,,Reclining Seat,2170,0,50,regular,0
Starlite,ferry,PIONEER,Caticlan,Batangas,04/09/2026,01:00,11:00,,Economy Bed Bunk,2270,0,50,regular,1
Starlite,ferry,PIONEER,Caticlan,Batangas,04/09/2026,01:00,11:00,,Tourist Bed Bunk,2790,0,50,regular,1
